id,observed_on,time_observed_at,user_name,quality_grade,license,url,image_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,taxon_geoprivacy,positioning_method,positioning_device,place_town_name,place_county_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
239172028,2024-09-01,2024-09-01 12:41:00 UTC,Dave Campbell,research,CC-BY-NC,https://www.inaturalist.org/observations/239172028,https://inaturalist-open-data.s3.amazonaws.com/photos/425922173/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.1109172982,-117.971159781,8,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
239556459,2024-01-12,2024-01-13 00:54:11 UTC,Kimberly Thomas,research,,https://www.inaturalist.org/observations/239556459,https://static.inaturalist.org/photos/426677303/medium.jpeg,"","",1,0,false,"Los Angeles County, US-CA, US",34.0727348884,-117.8426863298,4,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
239728169,2024-08-30,2024-08-31 01:47:29 UTC,Branden Kowalyszyn,research,,https://www.inaturalist.org/observations/239728169,https://static.inaturalist.org/photos/427004128/medium.jpeg,"","",1,0,false,"Los Angeles County, US-CA, US",34.004486573,-118.1064245446,29,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
239729407,2024-09-03,2024-09-03 13:41:00 UTC,Dave Campbell,research,CC-BY-NC,https://www.inaturalist.org/observations/239729407,https://inaturalist-open-data.s3.amazonaws.com/photos/427006084/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.1499627283,-117.9486609627,61,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
239803438,2024-09-04,2024-09-04 15:23:59 UTC,Laura Alvarez,research,,https://www.inaturalist.org/observations/239803438,https://static.inaturalist.org/photos/427147011/medium.jpeg,"","",2,0,false,"E Morningside St, Pasadena, CA, US",34.1440104942,-118.0968405494,40,40,,,,,Los Angeles,Amazon Parrots,Amazona,Amazon Parrots,Aves,18975
239986242,2024-09-02,2024-09-03 00:52:47 UTC,Joanne Lin,research,CC-BY-NC,https://www.inaturalist.org/observations/239986242,https://inaturalist-open-data.s3.amazonaws.com/photos/427498948/medium.jpeg,"",,1,0,false,"Tolman-Bacher House, Pasadena, CA 91125, USA",34.1397805556,-118.1259805556,,,open,gps,gps,,Los Angeles,Yellow-headed Parrot,Amazona oratrix,Yellow-headed Amazon,Aves,18998
240233399,2018-09-22,2018-09-23 02:22:00 UTC,LissaJ,research,CC-BY-NC,https://www.inaturalist.org/observations/240233399,https://inaturalist-open-data.s3.amazonaws.com/photos/427971378/medium.jpeg,"",,2,0,false,"Pasadena, CA, USA",34.1477849,-118.1445155,13670,13670,open,,,,Los Angeles,Lilac-Crowned Amazon,Amazona finschi,Lilac-crowned Amazon,Aves,18993
240234126,2018-09-23,2018-09-24 02:27:00 UTC,LissaJ,research,CC-BY-NC,https://www.inaturalist.org/observations/240234126,https://inaturalist-open-data.s3.amazonaws.com/photos/427972947/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0205716062,-118.1833787842,13670,28874,obscured,,,,Los Angeles,Red-crowned Amazon,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
240360121,2024-09-07,2024-09-07 13:37:42 UTC,Kathleen Howlett,research,,https://www.inaturalist.org/observations/240360121,https://static.inaturalist.org/photos/428212799/medium.jpeg,"",,2,0,false,"Los Angeles County, US-CA, US",34.1164175989,-118.1430589241,329,28874,obscured,gps,gps,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
240552573,2024-09-08,2024-09-08 15:07:07 UTC,echiker,research,CC-BY-NC,https://www.inaturalist.org/observations/240552573,https://inaturalist-open-data.s3.amazonaws.com/photos/428587774/medium.jpeg,"","",1,0,false,"Los Angeles County, US-CA, US",34.0195318784,-118.1610390579,7,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
241052901,2024-09-05,2024-09-05 14:51:07 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/241052901,https://inaturalist-open-data.s3.amazonaws.com/photos/429555698/medium.jpeg,"","",2,0,false,"N Baldwin Ave, Sierra Madre, CA, US",34.1650909323,-118.0528817668,10,10,,,,,Los Angeles,Amazon Parrots,Amazona,Amazon Parrots,Aves,18975
242510716,2024-09-18,2024-09-18 16:04:04 UTC,Maria Kerrigan,research,CC-BY-NC,https://www.inaturalist.org/observations/242510716,https://inaturalist-open-data.s3.amazonaws.com/photos/432331185/medium.jpeg,"","",1,0,false,"S Brighton St, Burbank, CA, US",34.1610721667,-118.327805,4,4,open,,,Burbank,Los Angeles,Red-lored Parrot,Amazona autumnalis,Red-lored Amazon,Aves,18990
242546427,2024-05-26,2024-05-26 16:20:00 UTC,Scott Marnoy,research,CC-BY-NC,https://www.inaturalist.org/observations/242546427,https://inaturalist-open-data.s3.amazonaws.com/photos/432396422/medium.jpg,"",Pair at cavity in tree.  ,1,0,false,"California, US",34.1290993493,-117.6665576771,193,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
243720219,2024-09-23,2024-09-24 01:22:27 UTC,Ernesto Zegarra,research,CC-BY-NC,https://www.inaturalist.org/observations/243720219,https://inaturalist-open-data.s3.amazonaws.com/photos/434630881/medium.jpeg,"",3 amazona parrots found flying to the west. I was unable to take better pictures of the birds.,1,0,false,Pomona,34.0669784546,-117.7900924683,,,,,,,Los Angeles,Amazon Parrots,Amazona,Amazon Parrots,Aves,18975
243994244,2024-09-25,2024-09-25 14:48:00 UTC,Dave Campbell,research,CC-BY-NC,https://www.inaturalist.org/observations/243994244,https://inaturalist-open-data.s3.amazonaws.com/photos/435162422/medium.jpeg,"",,3,1,false,"Los Angeles County, US-CA, US",34.1832063644,-117.8302829649,1,28874,obscured,,,,Los Angeles,Lilac-crowned × Red-crowned Parrot,Amazona finschi × viridigenalis,Lilac-crowned × Red-crowned Amazon,Aves,867917
243994245,2024-09-25,2024-09-25 14:49:00 UTC,Dave Campbell,research,CC-BY-NC,https://www.inaturalist.org/observations/243994245,https://inaturalist-open-data.s3.amazonaws.com/photos/435162427/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0947843425,-117.8290526693,1,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
243994247,2024-09-25,2024-09-25 14:49:00 UTC,Dave Campbell,research,CC-BY-NC,https://www.inaturalist.org/observations/243994247,https://inaturalist-open-data.s3.amazonaws.com/photos/435162440/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.126516429,-117.8738612424,1,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
244316976,2024-09-26,2024-09-27 02:10:16 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/244316976,https://inaturalist-open-data.s3.amazonaws.com/photos/435792375/medium.jpeg,"",I need some help on this please.,1,0,false,"Los Angeles County, US-CA, US",34.0124138393,-118.1626484579,22,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
244395244,2024-09-27,2024-09-27 22:43:00 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/244395244,https://inaturalist-open-data.s3.amazonaws.com/photos/435930778/medium.jpeg,"",A Scarlet Macaw with some Red Crowned Parrots,1,0,false,"Los Angeles County, US-CA, US",34.0227472503,-118.0395381027,12,28874,obscured,gps,gps,,Los Angeles,Scarlet Macaw,Ara macao,Scarlet Macaw,Aves,19022
244691621,2024-09-09,2024-09-09 14:57:04 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/244691621,https://inaturalist-open-data.s3.amazonaws.com/photos/436515385/medium.jpeg,"","",1,0,false,"Los Angeles County, US-CA, US",34.1761063482,-118.1443829535,142,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
245422418,2024-09-29,2024-09-29 15:36:55 UTC,Larry Koopa,research,CC-BY-NC,https://www.inaturalist.org/observations/245422418,https://inaturalist-open-data.s3.amazonaws.com/photos/437942237/medium.jpeg,"","",1,0,false,"Los Angeles County, US-CA, US",34.0487421632,-117.9711995136,18,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
245995351,2024-10-05,2024-10-05 15:15:00 UTC,carriebk,research,CC-BY-NC,https://www.inaturalist.org/observations/245995351,https://inaturalist-open-data.s3.amazonaws.com/photos/439066226/medium.jpg,"",,1,0,false,"Los Angeles County, US-CA, US",34.0173658365,-118.1717347731,213,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
246075815,2024-10-06,2024-10-07 01:15:50 UTC,Megan Barrett,research,,https://www.inaturalist.org/observations/246075815,https://static.inaturalist.org/photos/439228901/medium.jpeg,"","",1,0,false,"Los Angeles County, US-CA, US",34.0023363901,-118.1433545624,4,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
246249766,2024-10-07,2024-10-07 15:37:03 UTC,Dave Campbell,research,CC-BY-NC,https://www.inaturalist.org/observations/246249766,https://inaturalist-open-data.s3.amazonaws.com/photos/439571666/medium.jpeg,"",,2,0,false,"Los Angeles County, US-CA, US",34.0095897267,-118.1962030925,,28874,obscured,gps,gps,,Los Angeles,Amazon Parrots,Amazona,Amazon Parrots,Aves,18975
246424773,2024-10-07,2024-10-08 00:27:00 UTC,Dave Campbell,research,CC-BY-NC,https://www.inaturalist.org/observations/246424773,https://inaturalist-open-data.s3.amazonaws.com/photos/439923558/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.187216079,-117.8337195406,8,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
246424774,2024-10-07,2024-10-08 00:27:00 UTC,Dave Campbell,research,CC-BY-NC,https://www.inaturalist.org/observations/246424774,https://inaturalist-open-data.s3.amazonaws.com/photos/439923561/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",34.1699104872,-117.822913568,1,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
246496576,2024-10-09,2024-10-09 15:39:06 UTC,Dave Campbell,research,CC-BY-NC,https://www.inaturalist.org/observations/246496576,https://inaturalist-open-data.s3.amazonaws.com/photos/440065252/medium.jpeg,"",,2,0,false,"Los Angeles County, US-CA, US",34.1872424645,-117.8998932772,,28874,obscured,gps,gps,,Los Angeles,Amazon Parrots,Amazona,Amazon Parrots,Aves,18975
247693126,2024-10-14,2024-10-14 16:33:25 UTC,Dave Campbell,research,CC-BY-NC,https://www.inaturalist.org/observations/247693126,https://inaturalist-open-data.s3.amazonaws.com/photos/442436009/medium.jpeg,"",,2,0,false,"Los Angeles County, US-CA, US",34.1554084759,-118.1803937928,,28874,obscured,gps,gps,,Los Angeles,Amazon Parrots,Amazona,Amazon Parrots,Aves,18975
247930787,2024-10-09,2024-10-09 16:39:05 UTC,Larry Koopa,research,CC-BY-NC,https://www.inaturalist.org/observations/247930787,https://inaturalist-open-data.s3.amazonaws.com/photos/442903544/medium.jpeg,"","",0,0,false,"Los Angeles County, US-CA, US",34.0115670968,-117.8401586631,18,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
248330463,2024-10-11,2024-10-11 15:03:10 UTC,Larry Koopa,research,CC-BY-NC,https://www.inaturalist.org/observations/248330463,https://inaturalist-open-data.s3.amazonaws.com/photos/443685953/medium.jpeg,"","",0,0,false,"Los Angeles County, US-CA, US",34.1199901111,-117.9379928604,22,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
248458947,2024-10-21,2024-10-21 15:13:58 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/248458947,https://inaturalist-open-data.s3.amazonaws.com/photos/443948776/medium.jpeg,"","",2,0,false,"Los Angeles County, US-CA, US",34.1676326189,-118.1372047507,3,28874,obscured,,,,Los Angeles,Amazon Parrots,Amazona,Amazon Parrots,Aves,18975
248461626,2024-10-21,2024-10-21 15:38:28 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/248461626,https://inaturalist-open-data.s3.amazonaws.com/photos/443954150/medium.jpeg,"",Group of 4 parrots ,0,0,false,"Los Angeles County, US-CA, US",34.1542895614,-118.3505997136,34,28874,obscured,,,,Los Angeles,"",Amazona viridigenalis,Red-crowned Amazon,Aves,18976
248689592,2024-10-12,2024-10-12 14:37:42 UTC,Larry Koopa,research,CC-BY-NC,https://www.inaturalist.org/observations/248689592,https://inaturalist-open-data.s3.amazonaws.com/photos/444412260/medium.jpeg,"","",1,0,false,"Los Angeles County, US-CA, US",34.1939396353,-117.9937552406,18,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
248692757,2014-05-28,2014-05-28 15:34:00 UTC,Mickey Long,research,CC-BY-NC,https://www.inaturalist.org/observations/248692757,https://inaturalist-open-data.s3.amazonaws.com/photos/444419385/medium.jpeg,"",Landed in riparian woodland in lower canyon.,0,0,false,"Los Angeles County, US-CA, US",34.2806897538,-118.0782040227,278,28846,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
248754844,2024-10-23,2024-10-23 15:49:18 UTC,Emmanuel Gomez,research,,https://www.inaturalist.org/observations/248754844,https://static.inaturalist.org/photos/444544042/medium.jpeg,"","",3,0,false,"Los Angeles County, US-CA, US",34.1626212638,-118.0137075118,22,28874,obscured,,,,Los Angeles,Amazon Parrots,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
249054845,2024-10-12,2024-10-12 15:01:02 UTC,Larry Koopa,research,CC-BY-NC,https://www.inaturalist.org/observations/249054845,https://inaturalist-open-data.s3.amazonaws.com/photos/445131671/medium.jpeg,"","",0,0,false,"Los Angeles County, US-CA, US",34.1808732426,-117.9478046957,18,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
249090643,2024-10-25,2024-10-25 13:39:00 UTC,Dave Campbell,research,CC-BY-NC,https://www.inaturalist.org/observations/249090643,https://inaturalist-open-data.s3.amazonaws.com/photos/445205424/medium.jpeg,"",,0,0,false,"Los Angeles County, US-CA, US",34.0259187412,-117.9170416329,8,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
249243884,2024-10-19,2024-10-20 00:54:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/249243884,https://inaturalist-open-data.s3.amazonaws.com/photos/445506343/medium.jpeg,"",,0,0,false,"Los Angeles County, US-CA, US",34.0446409701,-118.1132992052,200,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
249514505,2024-10-28,2024-10-28 16:14:00 UTC,jadeleven7,research,CC-BY-NC,https://www.inaturalist.org/observations/249514505,https://inaturalist-open-data.s3.amazonaws.com/photos/446043374/medium.jpeg,"Exposure judgement:Appropriate, Blur judgement:Wrong, Animals, Birds",In a mixed flock (20+ birds) of lilac crowned and red crowned.,0,0,false,"California, US",34.093230764,-117.9671981863,185,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
249514507,2024-10-28,2024-10-28 16:16:00 UTC,jadeleven7,research,CC-BY-NC,https://www.inaturalist.org/observations/249514507,https://inaturalist-open-data.s3.amazonaws.com/photos/446043373/medium.jpeg,"Exposure judgement:Appropriate, Blur judgement:Appropriate, Animals, Birds",In a mixed flock (20+ birds) of lilac crowned and red crowned.,2,0,false,"N Wabash Ave, Glendora, CA 91741, USA",34.1464068,-117.862393,185,185,open,,,,Los Angeles,Lilac-crowned Parrot,Amazona finschi,Lilac-crowned Amazon,Aves,18993
249660561,2024-10-29,2024-10-29 14:34:47 UTC,Claudia Verduzco,research,,https://www.inaturalist.org/observations/249660561,https://static.inaturalist.org/photos/446333113/medium.jpeg,"",,1,0,false,"Los Angeles County, US-CA, US",33.9263948736,-118.0589575953,147,28902,obscured,,,,Los Angeles,Red-crowned Amazon,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
249852179,2024-10-30,2024-10-30 15:21:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/249852179,https://inaturalist-open-data.s3.amazonaws.com/photos/446721175/medium.jpg,"",,1,0,false,"Los Angeles County, US-CA, US",34.099917925,-118.0293756457,508,28874,obscured,,,,Los Angeles,Red-crowned Amazon,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
249968753,2024-06-12,2024-06-12 14:25:00 UTC,"",research,CC-BY-NC,https://www.inaturalist.org/observations/249968753,https://inaturalist-open-data.s3.amazonaws.com/photos/446951257/medium.jpeg,"",,0,0,false,"Los Angeles County, US-CA, US",34.1740124749,-118.05167261,153,28874,obscured,,,,Los Angeles,Red-crowned Parrot,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
250202311,2024-11-02,,Boaz Benaiah Solorio,research,CC-BY-NC,https://www.inaturalist.org/observations/250202311,https://inaturalist-open-data.s3.amazonaws.com/photos/447419543/medium.jpeg,"",,1,0,false,"Bridge At Sycamore Park, 34°06'00.5""N 118°12'08.2""W, Los Angeles, CA 90065, USA",34.1008209891,-118.2025114819,30,30,open,gps,gps,,Los Angeles,Lilac-Crowned Amazon,Amazona finschi,Lilac-crowned Amazon,Aves,18993
250524310,2024-10-07,2024-10-07 16:26:56 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/250524310,https://inaturalist-open-data.s3.amazonaws.com/photos/448073700/medium.jpeg,"","",0,0,false,"Los Angeles County, US-CA, US",34.2929868643,-118.5481299185,77,28846,obscured,,,,Los Angeles,Red-crowned Amazon,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
250650104,2024-10-09,2024-10-09 14:24:30 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/250650104,https://inaturalist-open-data.s3.amazonaws.com/photos/448491619/medium.jpeg,"","",2,0,false,"Los Angeles County, US-CA, US",34.3406352175,-118.3387986968,107,28846,obscured,,,,Los Angeles,Red-crowned Amazon,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
250734964,2024-11-06,2024-11-06 23:03:11 UTC,Naomi Barber-Choi,research,CC-BY-NC,https://www.inaturalist.org/observations/250734964,https://inaturalist-open-data.s3.amazonaws.com/photos/448499119/medium.jpeg,"","Maybe painted (although idk why that would be), maybe a parrot or parakeet or something? I know we get invasive ones but I’m not sure what their feathers look like",1,0,false,"Los Angeles County, US-CA, US",34.0143646833,-118.492470656,,28874,open,,"",,Los Angeles,クロガミインコ,Aratinga nenday,Nanday Parakeet,Aves,367562
250747456,2024-11-03,2024-11-04 01:55:00 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/250747456,https://inaturalist-open-data.s3.amazonaws.com/photos/448523973/medium.jpeg,"",,0,0,false,"San Pasqual, CA 91107, USA",34.1384887658,-118.1035109475,61,61,open,,,,Los Angeles,Yellow-headed Amazon,Amazona oratrix,Yellow-headed Amazon,Aves,18998
250853522,2024-11-07,2024-11-07 15:21:12 UTC,,research,CC-BY-NC,https://www.inaturalist.org/observations/250853522,https://inaturalist-open-data.s3.amazonaws.com/photos/448730734/medium.jpeg,"",,0,0,false,"Los Angeles County, US-CA, US",34.0890843862,-118.1369752324,5,28874,obscured,,,,Los Angeles,Red-crowned Amazon,Amazona viridigenalis,Red-crowned Amazon,Aves,18976
